AOC_CODE,RANK_TITLE,OFFICER_SEX,OFFICER_RACE,OFFICER_AGE_RANGE,OFFICER_AGE,OFFICER_DIVISION,OFFICER_ASSIGNMENT,OFFICER_YEARS_SWORN,ObjectId
6597,POLICE OFFICER                     ,F,W ,50 - 59,50,7TH DIVISION                                           ,1ST PLATOON                                            ,25,536
6143,POLICE OFFICER                     ,M,W ,40 - 49,44,CIS ROBBERY                                            ,2ND PLATOON                                            ,22,537
6145,POLICE OFFICER                     ,M,W ,40 - 49,46,CIS FORENSIC INVESTIGATIONS                            ,POLYGRAPH SQUAD                                        ,20,538
6148,POLICE OFFICER                     ,M,A ,40 - 49,43,6TH DIVISION                                           ,1ST PLATOON                                            ,22,539
6149,POLICE SERGEANT                    ,F,W ,40 - 49,46,5TH DIVISION                                           ,1ST PLATOON                                            ,23,540
6150,POLICE OFFICER                     ,M,W ,40 - 49,47,COMPLAINT RESPONSE UNIT                                ,SQUAD 1                                                ,24,541
6184,POLICE SERGEANT                    ,M,W ,50 - 59,59,PROFESSIONAL STANDARDS UNIT                            ,STAFF                                                  ,37,542
6195,POLICE SERGEANT                    ,M,W ,OVER 60,67,3RD DIVISION                                           ,2ND PLATOON                                            ,38,543
6196,POLICE OFFICER                     ,M,W ,OVER 60,69,6TH DIVISION                                           ,2ND PLATOON                                            ,40,544
6207,POLICE OFFICER                     ,M,B ,50 - 59,57,7TH DIVISION                                           ,2ND PLATOON                                            ,28,545
6219,POLICE MAJOR                       ,M,W ,50 - 59,57,COMMUNITY EVENTS UNIT                                  ,STAFF                                                  ,34,546
6225,POLICE MAJOR                       ,M,W ,OVER 60,63,5TH DIVISION                                           ,STAFF                                                  ,37,547
6231,POLICE OFFICER                     ,M,W ,OVER 60,65,CANINE UNIT                                            ,1ST PLATOON                                            ,37,548
6235,POLICE OFFICER                     ,M,W ,50 - 59,52,CIS HOMICIDE                                           ,3RD PLATOON                                            ,20,549
6242,POLICE MAJOR                       ,M,W ,OVER 60,63,5TH DIVISION                                           ,STAFF                                                  ,35,550
6246,POLICE OFFICER                     ,M,W ,OVER 60,60,TRAFFIC                                                ,2ND PLATOON                                            ,32,551
6248,POLICE OFFICER                     ,M,B ,50 - 59,58,NARCOTICS                                              ,FEDERAL TASK FORCES                                    ,34,552
6262,POLICE LIEUTENANT                  ,F,W ,50 - 59,52,COMMUNITY POLICING UNIT                                ,STAFF                                                  ,31,553
6265,POLICE LIEUTENANT                  ,M,W ,50 - 59,53,RCFL                                                   ,STAFF                                                  ,25,554
6266,POLICE SERGEANT                    ,M,W ,50 - 59,52,PROFESSIONAL STANDARDS UNIT                            ,STAFF                                                  ,25,555
6269,POLICE MAJOR                       ,M,B ,50 - 59,53,8TH DIVISION                                           ,STAFF                                                  ,28,556
6270,POLICE LIEUTENANT                  ,M,W ,40 - 49,48,1ST DIVISION                                           ,BIKE PLATOON                                           ,25,557
6272,POLICE SERGEANT                    ,M,W ,OVER 60,64,PROFESSIONAL STANDARDS UNIT                            ,STAFF                                                  ,42,558
6274,POLICE OFFICER                     ,M,H ,OVER 60,62,7TH DIVISION                                           ,2ND PLATOON                                            ,28,559
6290,POLICE OFFICER                     ,M,W ,OVER 60,68,SCHOOL RESOURCE OFFICERS                               ,STAFF                                                  ,25,560
6295,POLICE OFFICER                     ,M,B ,50 - 59,55,SPECIAL OPERATIONS                                     ,STAFF                                                  ,25,561
6299,POLICE OFFICER                     ,F,W ,40 - 49,44,3RD DIVISION                                           ,2ND PLATOON                                            ,22,562
6307,POLICE MAJOR                       ,F,W ,50 - 59,50,5TH DIVISION                                           ,STAFF                                                  ,23,563
6308,POLICE LIEUTENANT                  ,M,W ,50 - 59,51,CRIMINAL INTERDICTION                                  ,STAFF                                                  ,25,564
6310,POLICE OFFICER                     ,M,W ,OVER 60,65,8TH DIVISION                                           ,2ND PLATOON                                            ,41,565
6311,POLICE OFFICER                     ,M,W ,50 - 59,53,3RD DIVISION                                           ,2ND PLATOON                                            ,31,566
